[2026-04-23 09:51:53] Queue watcher started. Waiting on PID 20049 for current parity+NoPE+Ponder run.
[2026-04-23 11:24:54] Detected current NoPE run has finished. Launching parity+WPE-once+Ponder with n_steps=20.
Launching WPE-once Ponder run: {'task': 'parity', 'output_root': '/data/yizhou/looped-tf-length-generalization/models/wpe_once_baselines', 'seed': 42, 'beta': 0.01, 'prior_lambda': 0.2, 'dynamic_n': False, 'n_steps': 20, 'use_wpe': True, 'wpe_mode': 'once', 'use_rope': False}
  0%|          | 0/100001 [00:00<?, ?it/s]
loss=0.0028 rec=0.0005 kl=0.2276 n_points=21:  17%|█▋        | 16929/100001 [17:20<1:24:04, 16.47it/s]
loss=0.0033 rec=0.0007 kl=0.2594 n_points=21:  17%|█▋        | 16929/100001 [17:20<1:24:04, 16.47it/s]
loss=0.0033 rec=0.0007 kl=0.2594 n_points=21:  17%|█▋        | 16931/100001 [17:20<1:24:25, 16.40it/s]
loss=0.0041 rec=0.0013 kl=0.2791 n_points=21:  17%|█▋        | 16931/100001 [17:20<1:24:25, 16.40it/s]
loss=0.0065 rec=0.0039 kl=0.2603 n_points=21:  17%|█▋        | 16931/100001 [17:20<1:24:25, 16.40it/s]
loss=0.0065 rec=0.0039 kl=0.2603 n_points=21:  17%|█▋        | 16933/100001 [17:20<1:24:02, 16.47it/s]
loss=0.0025 rec=0.0005 kl=0.1974 n_points=21:  17%|█▋        | 16933/100001 [17:20<1:24:02, 16.47it/s]
loss=0.0034 rec=0.0007 kl=0.2730 n_points=21:  17%|█▋        | 16933/100001 [17:20<1:24:02, 16.47it/s]
loss=0.0034 rec=0.0007 kl=0.2730 n_points=21:  17%|█▋        | 16935/100001 [17:20<1:24:30, 16.38it/s]
loss=0.0030 rec=0.0004 kl=0.2628 n_points=21:  17%|█▋        | 16935/100001 [17:20<1:24:30, 16.38it/s]
loss=0.0057 rec=0.0034 kl=0.2266 n_points=21:  17%|█▋        | 16935/100001 [17:20<1:24:30, 16.38it/s]
loss=0.0057 rec=0.0034 kl=0.2266 n_points=21:  17%|█▋        | 16937/100001 [17:20<1:24:27, 16.39it/s]
loss=0.0037 rec=0.0009 kl=0.2758 n_points=21:  17%|█▋        | 16937/100001 [17:20<1:24:27, 16.39it/s]
loss=0.0027 rec=0.0004 kl=0.2359 n_points=21:  17%|█▋        | 16937/100001 [17:20<1:24:27, 16.39it/s]
loss=0.0027 rec=0.0004 kl=0.2359 n_points=21:  17%|█▋        | 16939/100001 [17:20<1:25:05, 16.27it/s]
loss=0.0042 rec=0.0018 kl=0.2377 n_points=21:  17%|█▋        | 16939/100001 [17:20<1:25:05, 16.27it/s]
loss=0.0028 rec=0.0003 kl=0.2539 n_points=21:  17%|█▋        | 16939/100001 [17:20<1:25:05, 16.27it/s]
loss=0.0028 rec=0.0003 kl=0.2539 n_points=21:  17%|█▋        | 16941/100001 [17:20<1:26:17, 16.04it/s]
loss=0.0103 rec=0.0078 kl=0.2463 n_points=21:  17%|█▋        | 16941/100001 [17:20<1:26:17, 16.04it/s]
loss=0.0023 rec=0.0002 kl=0.2086 n_points=21:  17%|█▋        | 16941/100001 [17:21<1:26:17, 16.04it/s]
loss=0.0023 rec=0.0002 kl=0.2086 n_points=21:  17%|█▋        | 16943/100001 [17:21<1:25:24, 16.21it/s]
loss=0.0029 rec=0.0003 kl=0.2622 n_points=21:  17%|█▋        | 16943/100001 [17:21<1:25:24, 16.21it/s]
loss=0.0030 rec=0.0004 kl=0.2599 n_points=21:  17%|█▋        | 16943/100001 [17:21<1:25:24, 16.21it/s]
loss=0.0030 rec=0.0004 kl=0.2599 n_points=21:  17%|█▋        | 16945/100001 [17:21<1:24:38, 16.35it/s]
loss=0.0029 rec=0.0003 kl=0.2648 n_points=21:  17%|█▋        | 16945/100001 [17:21<1:24:38, 16.35it/s]
loss=0.0056 rec=0.0028 kl=0.2775 n_points=21:  17%|█▋        | 16945/100001 [17:21<1:24:38, 16.35it/s]
loss=0.0056 rec=0.0028 kl=0.2775 n_points=21:  17%|█▋        | 16947/100001 [17:21<1:24:15, 16.43it/s]
loss=0.0131 rec=0.0108 kl=0.2261 n_points=21:  17%|█▋        | 16947/100001 [17:21<1:24:15, 16.43it/s]
loss=0.0028 rec=0.0003 kl=0.2469 n_points=21:  17%|█▋        | 16947/100001 [17:21<1:24:15, 16.43it/s]
loss=0.0028 rec=0.0003 kl=0.2469 n_points=21:  17%|█▋        | 16949/100001 [17:21<1:24:54, 16.30it/s]
loss=0.0019 rec=0.0002 kl=0.1738 n_points=21:  17%|█▋        | 16949/100001 [17:21<1:24:54, 16.30it/s]
loss=0.0056 rec=0.0036 kl=0.2039 n_points=21:  17%|█▋        | 16949/100001 [17:21<1:24:54, 16.30it/s]
loss=0.0056 rec=0.0036 kl=0.2039 n_points=21:  17%|█▋        | 16951/100001 [17:21<1:24:34, 16.36it/s]
loss=0.0042 rec=0.0018 kl=0.2463 n_points=21:  17%|█▋        | 16951/100001 [17:21<1:24:34, 16.36it/s]
loss=0.0023 rec=0.0003 kl=0.2022 n_points=21:  17%|█▋        | 16951/100001 [17:21<1:24:34, 16.36it/s]
loss=0.0023 rec=0.0003 kl=0.2022 n_points=21:  17%|█▋        | 16953/100001 [17:21<1:24:23, 16.40it/s]
loss=0.0104 rec=0.0078 kl=0.2531 n_points=21:  17%|█▋        | 16953/100001 [17:21<1:24:23, 16.40it/s]
loss=0.0025 rec=0.0003 kl=0.2189 n_points=21:  17%|█▋        | 16953/100001 [17:21<1:24:23, 16.40it/s]
loss=0.0025 rec=0.0003 kl=0.2189 n_points=21:  17%|█▋        | 16955/100001 [17:21<1:25:10, 16.25it/s]
loss=0.0097 rec=0.0067 kl=0.2927 n_points=21:  17%|█▋        | 16955/100001 [17:21<1:25:10, 16.25it/s]
loss=0.0030 rec=0.0004 kl=0.2614 n_points=21:  17%|█▋        | 16955/100001 [17:21<1:25:10, 16.25it/s]
loss=0.0030 rec=0.0004 kl=0.2614 n_points=21:  17%|█▋        | 16957/100001 [17:21<1:25:45, 16.14it/s]
loss=0.0027 rec=0.0006 kl=0.2134 n_points=21:  17%|█▋        | 16957/100001 [17:21<1:25:45, 16.14it/s]
loss=0.0036 rec=0.0014 kl=0.2227 n_points=21:  17%|█▋        | 16957/100001 [17:22<1:25:45, 16.14it/s]
loss=0.0036 rec=0.0014 kl=0.2227 n_points=21:  17%|█▋        | 16959/100001 [17:22<1:25:02, 16.27it/s]
loss=0.0061 rec=0.0034 kl=0.2723 n_points=21:  17%|█▋        | 16959/100001 [17:22<1:25:02, 16.27it/s]
loss=0.0087 rec=0.0061 kl=0.2567 n_points=21:  17%|█▋        | 16959/100001 [17:22<1:25:02, 16.27it/s]
loss=0.0087 rec=0.0061 kl=0.2567 n_points=21:  17%|█▋        | 16961/100001 [17:22<1:30:44, 15.25it/s]
loss=0.0034 rec=0.0010 kl=0.2369 n_points=21:  17%|█▋        | 16961/100001 [17:22<1:30:44, 15.25it/s]
loss=0.0031 rec=0.0005 kl=0.2648 n_points=21:  17%|█▋        | 16961/100001 [17:22<1:30:44, 15.25it/s]
loss=0.0031 rec=0.0005 kl=0.2648 n_points=21:  17%|█▋        | 16963/100001 [17:22<1:29:04, 15.54it/s]
loss=0.0026 rec=0.0003 kl=0.2344 n_points=21:  17%|█▋        | 16963/100001 [17:22<1:29:04, 15.54it/s]
loss=0.0029 rec=0.0004 kl=0.2523 n_points=21:  17%|█▋        | 16963/100001 [17:22<1:29:04, 15.54it/s]
loss=0.0029 rec=0.0004 kl=0.2523 n_points=21:  17%|█▋        | 16965/100001 [17:22<1:28:01, 15.72it/s]
loss=0.0029 rec=0.0004 kl=0.2525 n_points=21:  17%|█▋        | 16965/100001 [17:22<1:28:01, 15.72it/s]
loss=0.0039 rec=0.0013 kl=0.2628 n_points=21:  17%|█▋        | 16965/100001 [17:22<1:28:01, 15.72it/s]
loss=0.0039 rec=0.0013 kl=0.2628 n_points=21:  17%|█▋        | 16967/100001 [17:22<1:37:36, 14.18it/s]
loss=0.0039 rec=0.0013 kl=0.2641 n_points=21:  17%|█▋        | 16967/100001 [17:22<1:37:36, 14.18it/s]
loss=0.0025 rec=0.0003 kl=0.2218 n_points=21:  17%|█▋        | 16967/100001 [17:22<1:37:36, 14.18it/s]
loss=0.0025 rec=0.0003 kl=0.2218 n_points=21:  17%|█▋        | 16969/100001 [17:22<1:46:34, 12.98it/s]
loss=0.0033 rec=0.0003 kl=0.2959 n_points=21:  17%|█▋        | 16969/100001 [17:22<1:46:34, 12.98it/s]
loss=0.0027 rec=0.0003 kl=0.2398 n_points=21:  17%|█▋        | 16969/100001 [17:22<1:46:34, 12.98it/s]
loss=0.0027 rec=0.0003 kl=0.2398 n_points=21:  17%|█▋        | 16971/100001 [17:22<1:48:25, 12.76it/s]
loss=0.0841 rec=0.0809 kl=0.3186 n_points=21:  17%|█▋        | 16971/100001 [17:22<1:48:25, 12.76it/s]
loss=0.0084 rec=0.0056 kl=0.2881 n_points=21:  17%|█▋        | 16971/100001 [17:23<1:48:25, 12.76it/s]
loss=0.0084 rec=0.0056 kl=0.2881 n_points=21:  17%|█▋        | 16973/100001 [17:23<1:41:59, 13.57it/s]
loss=0.0032 rec=0.0006 kl=0.2574 n_points=21:  17%|█▋        | 16973/100001 [17:23<1:41:59, 13.57it/s]
loss=0.0025 rec=0.0004 kl=0.2100 n_points=21:  17%|█▋        | 16973/100001 [17:23<1:41:59, 13.57it/s]
loss=0.0025 rec=0.0004 kl=0.2100 n_points=21:  17%|█▋        | 16975/100001 [17:23<1:43:00, 13.43it/s]
loss=0.0038 rec=0.0017 kl=0.2032 n_points=21:  17%|█▋        | 16975/100001 [17:23<1:43:00, 13.43it/s]
loss=0.0050 rec=0.0028 kl=0.2206 n_points=21:  17%|█▋        | 16975/100001 [17:23<1:43:00, 13.43it/s]
loss=0.0050 rec=0.0028 kl=0.2206 n_points=21:  17%|█▋        | 16977/100001 [17:23<1:41:04, 13.69it/s]
loss=0.0025 rec=0.0003 kl=0.2141 n_points=21:  17%|█▋        | 16977/100001 [17:23<1:41:04, 13.69it/s]
loss=0.0029 rec=0.0004 kl=0.2550 n_points=21:  17%|█▋        | 16977/100001 [17:23<1:41:04, 13.69it/s]
loss=0.0029 rec=0.0004 kl=0.2550 n_points=21:  17%|█▋        | 16979/100001 [17:23<1:42:33, 13.49it/s]
loss=0.0035 rec=0.0010 kl=0.2495 n_points=21:  17%|█▋        | 16979/100001 [17:23<1:42:33, 13.49it/s]
loss=0.0037 rec=0.0013 kl=0.2464 n_points=21:  17%|█▋        | 16979/100001 [17:23<1:42:33, 13.49it/s]
loss=0.0037 rec=0.0013 kl=0.2464 n_points=21:  17%|█▋        | 16981/100001 [17:23<1:44:39, 13.22it/s]
loss=0.0026 rec=0.0007 kl=0.1941 n_points=21:  17%|█▋        | 16981/100001 [17:23<1:44:39, 13.22it/s]
loss=0.0027 rec=0.0004 kl=0.2289 n_points=21:  17%|█▋        | 16981/100001 [17:23<1:44:39, 13.22it/s]
loss=0.0027 rec=0.0004 kl=0.2289 n_points=21:  17%|█▋        | 16983/100001 [17:23<1:44:25, 13.25it/s]
loss=0.0035 rec=0.0011 kl=0.2401 n_points=21:  17%|█▋        | 16983/100001 [17:23<1:44:25, 13.25it/s]
loss=0.0028 rec=0.0003 kl=0.2532 n_points=21:  17%|█▋        | 16983/100001 [17:23<1:44:25, 13.25it/s]
loss=0.0028 rec=0.0003 kl=0.2532 n_points=21:  17%|█▋        | 16985/100001 [17:23<1:38:03, 14.11it/s]
loss=0.0034 rec=0.0011 kl=0.2312 n_points=21:  17%|█▋        | 16985/100001 [17:23<1:38:03, 14.11it/s]
loss=0.0029 rec=0.0005 kl=0.2447 n_points=21:  17%|█▋        | 16985/100001 [17:24<1:38:03, 14.11it/s]
loss=0.0029 rec=0.0005 kl=0.2447 n_points=21:  17%|█▋        | 16987/100001 [17:24<1:33:33, 14.79it/s]
loss=0.0168 rec=0.0147 kl=0.2109 n_points=21:  17%|█▋        | 16987/100001 [17:24<1:33:33, 14.79it/s]
loss=0.0025 rec=0.0004 kl=0.2119 n_points=21:  17%|█▋        | 16987/100001 [17:24<1:33:33, 14.79it/s]
loss=0.0025 rec=0.0004 kl=0.2119 n_points=21:  17%|█▋        | 16989/100001 [17:24<1:30:25, 15.30it/s]
loss=0.0022 rec=0.0002 kl=0.2008 n_points=21:  17%|█▋        | 16989/100001 [17:24<1:30:25, 15.30it/s]
loss=0.0390 rec=0.0364 kl=0.2545 n_points=21:  17%|█▋        | 16989/100001 [17:24<1:30:25, 15.30it/s]
loss=0.0390 rec=0.0364 kl=0.2545 n_points=21:  17%|█▋        | 16991/100001 [17:24<1:29:15, 15.50it/s]
loss=0.0030 rec=0.0005 kl=0.2442 n_points=21:  17%|█▋        | 16991/100001 [17:24<1:29:15, 15.50it/s]
loss=0.0029 rec=0.0003 kl=0.2662 n_points=21:  17%|█▋        | 16991/100001 [17:24<1:29:15, 15.50it/s]
loss=0.0029 rec=0.0003 kl=0.2662 n_points=21:  17%|█▋        | 16993/100001 [17:24<1:28:25, 15.65it/s]
loss=0.0054 rec=0.0030 kl=0.2444 n_points=21:  17%|█▋        | 16993/100001 [17:24<1:28:25, 15.65it/s]
loss=0.0024 rec=0.0003 kl=0.2048 n_points=21:  17%|█▋        | 16993/100001 [17:24<1:28:25, 15.65it/s]
loss=0.0024 rec=0.0003 kl=0.2048 n_points=21:  17%|█▋        | 16995/100001 [17:24<1:30:36, 15.27it/s]
loss=0.0132 rec=0.0110 kl=0.2144 n_points=21:  17%|█▋        | 16995/100001 [17:24<1:30:36, 15.27it/s]
loss=0.0087 rec=0.0065 kl=0.2263 n_points=21:  17%|█▋        | 16995/100001 [17:24<1:30:36, 15.27it/s]
loss=0.0087 rec=0.0065 kl=0.2263 n_points=21:  17%|█▋        | 16997/100001 [17:24<1:35:36, 14.47it/s]
loss=0.0028 rec=0.0004 kl=0.2383 n_points=21:  17%|█▋        | 16997/100001 [17:24<1:35:36, 14.47it/s]
loss=0.0279 rec=0.0256 kl=0.2287 n_points=21:  17%|█▋        | 16997/100001 [17:24<1:35:36, 14.47it/s]
loss=0.0279 rec=0.0256 kl=0.2287 n_points=21:  17%|█▋        | 16999/100001 [17:24<1:40:36, 13.75it/s]
loss=0.0079 rec=0.0054 kl=0.2521 n_points=21:  17%|█▋        | 16999/100001 [17:24<1:40:36, 13.75it/s]
loss=0.0025 rec=0.0002 kl=0.2336 n_points=21:  17%|█▋        | 16999/100001 [17:25<1:40:36, 13.75it/s]
loss=0.0025 rec=0.0002 kl=0.2336 n_points=21:  17%|█▋        | 17001/100001 [17:25<4:25:34,  5.21it/s]
loss=0.0031 rec=0.0007 kl=0.2435 n_points=21:  17%|█▋        | 17001/100001 [17:25<4:25:34,  5.21it/s]
loss=0.0026 rec=0.0001 kl=0.2455 n_points=21:  17%|█▋        | 17001/100001 [17:25<4:25:34,  5.21it/s]
loss=0.0026 rec=0.0001 kl=0.2455 n_points=21:  17%|█▋        | 17003/100001 [17:25<3:34:41,  6.44it/s]
loss=0.0024 rec=0.0001 kl=0.2241 n_points=21:  17%|█▋        | 17003/100001 [17:26<3:34:41,  6.44it/s]
loss=0.0027 rec=0.0002 kl=0.2488 n_points=21:  17%|█▋        | 17003/100001 [17:26<3:34:41,  6.44it/s]
loss=0.0027 rec=0.0002 kl=0.2488 n_points=21:  17%|█▋        | 17005/100001 [17:26<2:55:42,  7.87it/s]
loss=0.0087 rec=0.0063 kl=0.2416 n_points=21:  17%|█▋        | 17005/100001 [17:26<2:55:42,  7.87it/s]
loss=0.0024 rec=0.0002 kl=0.2178 n_points=21:  17%|█▋        | 17005/100001 [17:26<2:55:42,  7.87it/s]
loss=0.0024 rec=0.0002 kl=0.2178 n_points=21:  17%|█▋        | 17007/100001 [17:26<2:27:57,  9.35it/s]
loss=0.0029 rec=0.0005 kl=0.2481 n_points=21:  17%|█▋        | 17007/100001 [17:26<2:27:57,  9.35it/s]
loss=0.0079 rec=0.0053 kl=0.2601 n_points=21:  17%|█▋        | 17007/100001 [17:26<2:27:57,  9.35it/s]
loss=0.0079 rec=0.0053 kl=0.2601 n_points=21:  17%|█▋        | 17009/100001 [17:26<2:09:10, 10.71it/s]
loss=0.0059 rec=0.0031 kl=0.2749 n_points=21:  17%|█▋        | 17009/100001 [17:26<2:09:10, 10.71it/s]
loss=0.0217 rec=0.0195 kl=0.2254 n_points=21:  17%|█▋        | 17009/100001 [17:26<2:09:10, 10.71it/s]
loss=0.0217 rec=0.0195 kl=0.2254 n_points=21:  17%|█▋        | 17011/100001 [17:26<1:55:19, 11.99it/s]
loss=0.0277 rec=0.0254 kl=0.2284 n_points=21:  17%|█▋        | 17011/100001 [17:26<1:55:19, 11.99it/s]
loss=0.0145 rec=0.0123 kl=0.2130 n_points=21:  17%|█▋        | 17011/100001 [17:26<1:55:19, 11.99it/s]
loss=0.0145 rec=0.0123 kl=0.2130 n_points=21:  17%|█▋        | 17013/100001 [17:26<1:48:43, 12.72it/s]
loss=0.0106 rec=0.0074 kl=0.3171 n_points=21:  17%|█▋        | 17013/100001 [17:26<1:48:43, 12.72it/s]
loss=0.0025 rec=0.0002 kl=0.2306 n_points=21:  17%|█▋        | 17013/100001 [17:26<1:48:43, 12.72it/s]
loss=0.0025 rec=0.0002 kl=0.2306 n_points=21:  17%|█▋        | 17015/100001 [17:26<1:46:04, 13.04it/s]
loss=0.0026 rec=0.0002 kl=0.2446 n_points=21:  17%|█▋        | 17015/100001 [17:26<1:46:04, 13.04it/s]
loss=0.0032 rec=0.0008 kl=0.2422 n_points=21:  17%|█▋        | 17015/100001 [17:26<1:46:04, 13.04it/s]
loss=0.0032 rec=0.0008 kl=0.2422 n_points=21:  17%|█▋        | 17017/100001 [17:26<1:47:49, 12.83it/s]
loss=0.0136 rec=0.0109 kl=0.2631 n_points=21:  17%|█▋        | 17017/100001 [17:26<1:47:49, 12.83it/s]
loss=0.0026 rec=0.0003 kl=0.2284 n_points=21:  17%|█▋        | 17017/100001 [17:27<1:47:49, 12.83it/s]
loss=0.0026 rec=0.0003 kl=0.2284 n_points=21:  17%|█▋        | 17019/100001 [17:27<1:47:15, 12.90it/s]
loss=0.0023 rec=0.0003 kl=0.1985 n_points=21:  17%|█▋        | 17019/100001 [17:27<1:47:15, 12.90it/s]
loss=0.0028 rec=0.0006 kl=0.2232 n_points=21:  17%|█▋        | 17019/100001 [17:27<1:47:15, 12.90it/s]
loss=0.0028 rec=0.0006 kl=0.2232 n_points=21:  17%|█▋        | 17021/100001 [17:27<1:39:51, 13.85it/s]
loss=0.0028 rec=0.0004 kl=0.2440 n_points=21:  17%|█▋        | 17021/100001 [17:27<1:39:51, 13.85it/s]
loss=0.0030 rec=0.0003 kl=0.2662 n_points=21:  17%|█▋        | 17021/100001 [17:27<1:39:51, 13.85it/s]
loss=0.0030 rec=0.0003 kl=0.2662 n_points=21:  17%|█▋        | 17023/100001 [17:27<1:35:40, 14.46it/s]
loss=0.0028 rec=0.0002 kl=0.2547 n_points=21:  17%|█▋        | 17023/100001 [17:27<1:35:40, 14.46it/s]
loss=0.0021 rec=0.0002 kl=0.1919 n_points=21:  17%|█▋        | 17023/100001 [17:27<1:35:40, 14.46it/s]
loss=0.0021 rec=0.0002 kl=0.1919 n_points=21:  17%|█▋        | 17025/100001 [17:27<1:31:48, 15.06it/s]
loss=0.0020 rec=0.0002 kl=0.1842 n_points=21:  17%|█▋        | 17025/100001 [17:27<1:31:48, 15.06it/s]
loss=0.0030 rec=0.0006 kl=0.2446 n_points=21:  17%|█▋        | 17025/100001 [17:27<1:31:48, 15.06it/s]
loss=0.0030 rec=0.0006 kl=0.2446 n_points=21:  17%|█▋        | 17027/100001 [17:27<1:29:05, 15.52it/s]
loss=0.0026 rec=0.0003 kl=0.2322 n_points=21:  17%|█▋        | 17027/100001 [17:27<1:29:05, 15.52it/s]
loss=0.0113 rec=0.0085 kl=0.2770 n_points=21:  17%|█▋        | 17027/100001 [17:27<1:29:05, 15.52it/s]
loss=0.0113 rec=0.0085 kl=0.2770 n_points=21:  17%|█▋        | 17029/100001 [17:27<1:27:52, 15.74it/s]
loss=0.0026 rec=0.0003 kl=0.2377 n_points=21:  17%|█▋        | 17029/100001 [17:27<1:27:52, 15.74it/s]
loss=0.0029 rec=0.0005 kl=0.2397 n_points=21:  17%|█▋        | 17029/100001 [17:27<1:27:52, 15.74it/s]
loss=0.0029 rec=0.0005 kl=0.2397 n_points=21:  17%|█▋        | 17031/100001 [17:27<1:27:59, 15.72it/s]
loss=0.0042 rec=0.0021 kl=0.2052 n_points=21:  17%|█▋        | 17031/100001 [17:27<1:27:59, 15.72it/s]
loss=0.0029 rec=0.0005 kl=0.2361 n_points=21:  17%|█▋        | 17031/100001 [17:27<1:27:59, 15.72it/s]
loss=0.0029 rec=0.0005 kl=0.2361 n_points=21:  17%|█▋        | 17033/100001 [17:27<1:26:24, 16.00it/s]
loss=0.0023 rec=0.0002 kl=0.2024 n_points=21:  17%|█▋        | 17033/100001 [17:27<1:26:24, 16.00it/s]
loss=0.0024 rec=0.0002 kl=0.2254 n_points=21:  17%|█▋        | 17033/100001 [17:28<1:26:24, 16.00it/s]
loss=0.0024 rec=0.0002 kl=0.2254 n_points=21:  17%|█▋        | 17035/100001 [17:28<1:25:18, 16.21it/s]
loss=0.0025 rec=0.0003 kl=0.2169 n_points=21:  17%|█▋        | 17035/100001 [17:28<1:25:18, 16.21it/s]
loss=0.0022 rec=0.0002 kl=0.1974 n_points=21:  17%|█▋        | 17035/100001 [17:28<1:25:18, 16.21it/s]
loss=0.0022 rec=0.0002 kl=0.1974 n_points=21:  17%|█▋        | 17037/100001 [17:28<1:25:02, 16.26it/s]
loss=0.0099 rec=0.0077 kl=0.2213 n_points=21:  17%|█▋        | 17037/100001 [17:28<1:25:02, 16.26it/s]
loss=0.0021 rec=0.0002 kl=0.1865 n_points=21:  17%|█▋        | 17037/100001 [17:28<1:25:02, 16.26it/s]
loss=0.0021 rec=0.0002 kl=0.1865 n_points=21:  17%|█▋        | 17039/100001 [17:28<1:24:17, 16.40it/s]
loss=0.0029 rec=0.0002 kl=0.2722 n_points=21:  17%|█▋        | 17039/100001 [17:28<1:24:17, 16.40it/s]
loss=0.0046 rec=0.0025 kl=0.2022 n_points=21:  17%|█▋        | 17039/100001 [17:28<1:24:17, 16.40it/s]
loss=0.0046 rec=0.0025 kl=0.2022 n_points=21:  17%|█▋        | 17041/100001 [17:28<1:23:48, 16.50it/s]
loss=0.0028 rec=0.0004 kl=0.2375 n_points=21:  17%|█▋        | 17041/100001 [17:28<1:23:48, 16.50it/s]
loss=0.0064 rec=0.0042 kl=0.2222 n_points=21:  17%|█▋        | 17041/100001 [17:28<1:23:48, 16.50it/s]
loss=0.0064 rec=0.0042 kl=0.2222 n_points=21:  17%|█▋        | 17043/100001 [17:28<1:23:25, 16.57it/s]
loss=0.0026 rec=0.0004 kl=0.2162 n_points=21:  17%|█▋        | 17043/100001 [17:28<1:23:25, 16.57it/s]
loss=0.0106 rec=0.0084 kl=0.2208 n_points=21:  17%|█▋        | 17043/100001 [17:28<1:23:25, 16.57it/s]
loss=0.0106 rec=0.0084 kl=0.2208 n_points=21:  17%|█▋        | 17045/100001 [17:28<1:24:07, 16.44it/s]
loss=0.0029 rec=0.0006 kl=0.2314 n_points=21:  17%|█▋        | 17045/100001 [17:28<1:24:07, 16.44it/s]
loss=0.0025 rec=0.0004 kl=0.2132 n_points=21:  17%|█▋        | 17045/100001 [17:28<1:24:07, 16.44it/s]
loss=0.0025 rec=0.0004 kl=0.2132 n_points=21:  17%|█▋        | 17047/100001 [17:28<1:25:09, 16.24it/s]
loss=0.0028 rec=0.0002 kl=0.2574 n_points=21:  17%|█▋        | 17047/100001 [17:28<1:25:09, 16.24it/s]
loss=0.0026 rec=0.0002 kl=0.2364 n_points=21:  17%|█▋        | 17047/100001 [17:28<1:25:09, 16.24it/s]
loss=0.0026 rec=0.0002 kl=0.2364 n_points=21:  17%|█▋        | 17049/100001 [17:28<1:25:53, 16.10it/s]
loss=0.0032 rec=0.0005 kl=0.2673 n_points=21:  17%|█▋        | 17049/100001 [17:28<1:25:53, 16.10it/s]
loss=0.0025 rec=0.0002 kl=0.2337 n_points=21:  17%|█▋        | 17049/100001 [17:29<1:25:53, 16.10it/s]
loss=0.0025 rec=0.0002 kl=0.2337 n_points=21:  17%|█▋        | 17051/100001 [17:29<1:28:32, 15.61it/s]
loss=0.0027 rec=0.0002 kl=0.2469 n_points=21:  17%|█▋        | 17051/100001 [17:29<1:28:32, 15.61it/s]
loss=0.0027 rec=0.0003 kl=0.2435 n_points=21:  17%|█▋        | 17051/100001 [17:29<1:28:32, 15.61it/s]
loss=0.0027 rec=0.0003 kl=0.2435 n_points=21:  17%|█▋        | 17053/100001 [17:29<1:29:15, 15.49it/s]
loss=0.0021 rec=0.0002 kl=0.1914 n_points=21:  17%|█▋        | 17053/100001 [17:29<1:29:15, 15.49it/s]
loss=0.0028 rec=0.0007 kl=0.2097 n_points=21:  17%|█▋        | 17053/100001 [17:29<1:29:15, 15.49it/s]
loss=0.0028 rec=0.0007 kl=0.2097 n_points=21:  17%|█▋        | 17055/100001 [17:29<1:29:01, 15.53it/s]
loss=0.0023 rec=0.0002 kl=0.2090 n_points=21:  17%|█▋        | 17055/100001 [17:29<1:29:01, 15.53it/s]
loss=0.0024 rec=0.0003 kl=0.2178 n_points=21:  17%|█▋        | 17055/100001 [17:29<1:29:01, 15.53it/s]
loss=0.0024 rec=0.0003 kl=0.2178 n_points=21:  17%|█▋        | 17057/100001 [17:29<1:29:16, 15.48it/s]
loss=0.0024 rec=0.0002 kl=0.2140 n_points=21:  17%|█▋        | 17057/100001 [17:29<1:29:16, 15.48it/s]
loss=0.0024 rec=0.0002 kl=0.2237 n_points=21:  17%|█▋        | 17057/100001 [17:29<1:29:16, 15.48it/s]
loss=0.0024 rec=0.0002 kl=0.2237 n_points=21:  17%|█▋        | 17059/100001 [17:29<1:29:35, 15.43it/s]
loss=0.0019 rec=0.0002 kl=0.1761 n_points=21:  17%|█▋        | 17059/100001 [17:29<1:29:35, 15.43it/s]
loss=0.0025 rec=0.0002 kl=0.2280 n_points=21:  17%|█▋        | 17059/100001 [17:29<1:29:35, 15.43it/s]
loss=0.0025 rec=0.0002 kl=0.2280 n_points=21:  17%|█▋        | 17061/100001 [17:29<1:28:18, 15.65it/s]
loss=0.0025 rec=0.0002 kl=0.2323 n_points=21:  17%|█▋        | 17061/100001 [17:29<1:28:18, 15.65it/s]
loss=0.0024 rec=0.0002 kl=0.2123 n_points=21:  17%|█▋        | 17061/100001 [17:29<1:28:18, 15.65it/s]
loss=0.0024 rec=0.0002 kl=0.2123 n_points=21:  17%|█▋        | 17063/100001 [17:29<1:26:56, 15.90it/s]
loss=0.0025 rec=0.0001 kl=0.2349 n_points=21:  17%|█▋        | 17063/100001 [17:29<1:26:56, 15.90it/s]
loss=0.0025 rec=0.0002 kl=0.2348 n_points=21:  17%|█▋        | 17063/100001 [17:29<1:26:56, 15.90it/s]
loss=0.0025 rec=0.0002 kl=0.2348 n_points=21:  17%|█▋        | 17065/100001 [17:29<1:27:40, 15.77it/s]
loss=0.0020 rec=0.0001 kl=0.1857 n_points=21:  17%|█▋        | 17065/100001 [17:29<1:27:40, 15.77it/s]
loss=0.0109 rec=0.0088 kl=0.2119 n_points=21:  17%|█▋        | 17065/100001 [17:30<1:27:40, 15.77it/s]
loss=0.0109 rec=0.0088 kl=0.2119 n_points=21:  17%|█▋        | 17067/100001 [17:30<1:26:01, 16.07it/s]
